Time (s),X (m),Y (m),Z (m),Roll (deg),Pitch (deg),Yaw (deg)
3.6,1.7613711663754503,4.679484118389674,1.8,4.869238154390977,0.39127112621443594,7.2
3.7,1.8080771598248102,4.661636728030171,1.85,4.8063760148765,0.27201487339292835,7.4
3.8000000000000003,1.8546023470649136,4.643323177882551,1.9000000000000001,4.731500438437072,0.1523234548007369,7.6000000000000005
3.9000000000000004,1.9009420756158077,4.624545299286565,1.9500000000000002,4.644798575019346,0.03238835117480151,7.800000000000001
4.0,1.9470917115432527,4.605304970014425,2.0,4.546487134128408,-0.08759856690386644,8.0
4.1000000000000005,1.993046639922115,4.585604114083025,2.0500000000000003,4.436811843166876,-0.20744534596218722,8.200000000000001
4.2,2.0388022652978512,4.565444701561541,2.1,4.316046833244369,-0.32696025671961404,8.4
4.3,2.0843540121460538,4.5448287483744245,2.15,4.184493953992489,-0.445952100814091,8.6
4.4,2.1296973253299982,4.5237583160998165,2.2,4.042482019097951,-0.564230516678641,8.8
4.5,2.174827670556151,4.502235511763384,2.25,3.8903659844396064,-0.6816062840792614,9.0
4.6000000000000005,2.2197405348275994,4.480262487627625,2.3000000000000003,3.728526060883601,-0.7978916268269418,9.200000000000001
4.7,2.2644314268953414,4.457841440976644,2.35,3.557366763954222,-0.9129005131795005,9.4
4.800000000000001,2.308895877707415,4.43497461389642,2.4000000000000004,3.377315902755753,-1.026448953452696,9.600000000000001
4.9,2.35312944085579,4.411664293050607,2.45,3.188823510672518,-1.1383552943644641,9.8
5.0,2.3971276930210146,4.387912809451863,2.5,2.992360720519782,-1.2484405096414273,10.0
5.1000000000000005,2.4408862344145374,4.363722538228755,2.5500000000000003,2.7884185869570826,-1.356528486422737,10.200000000000001
5.2,2.4844006892186834,4.339095898388249,2.6,2.57750685910732,-1.462446307003078,10.4
5.300000000000001,2.5276667060242355,4.3140353525738036,2.6500000000000004,2.360152706449411,-1.566024525464123,10.600000000000001
5.4,2.5706799582655653,4.28854340681912,2.7,2.136899401169149,-1.6670974387518376,10.8
5.5,2.6134361446532957,4.262622610297528,2.75,1.9083049602616586,-1.765503351766037,11.0
5.6000000000000005,2.6559309896044168,4.23627555506708,2.8000000000000003,1.6749407507795235,-1.8610848360380392,11.200000000000001
5.7,2.6981602436698457,4.209504875811343,2.85,1.4373900617127222,-1.9536889815826375,11.4
5.800000000000001,2.740119683959368,4.182313249575935,2.9000000000000004,1.19624664606991,-2.0431676415214586,11.600000000000001
5.9,2.7818051145639187,4.1547033955008175,2.95,0.9521132368051354,-2.129377669086362,11.8
6.0,2.8232123669751767,4.1266780745483915,3.0,0.7056000402993361,-2.2121811466237373,12.0
6.1000000000000005,2.8643373005024064,4.098240089227398,3.0500000000000003,0.45732321116218383,-2.2914456062333235,12.200000000000001
6.2,2.9051758026865255,4.06939228331267,3.1,0.20790331216645247,-2.3670442416885944,12.4
6.300000000000001,2.9457237897113475,4.040137541560759,3.1500000000000004,-0.042036236835745304,-2.4388561112996707,12.600000000000001
6.4,2.9859772068119605,4.010478789421463,3.2,-0.2918707171379004,-2.506766331394224,12.8
6.5,3.025932028680198,3.98041899274528,3.25,-0.5409756726505419,-2.5706662601068415,13.0
6.6000000000000005,3.065584259867169,3.9499611574868254,3.3000000000000003,-0.7887284707162434,-2.6304536711828446,13.200000000000001
6.7,3.104929935182798,3.9191083294042475,3.35,-1.034509858366999,-2.686032917518476,13.4
6.800000000000001,3.143965120092343,3.8878635937546395,3.4000000000000004,-1.2777055101341586,-2.7373150841758744,13.600000000000001
6.9,3.18268591110984,3.856230074985534,3.45,-1.5177075635421469,-2.7842181306279983,13.8
7.0,3.221088436188455,3.8242109364224426,3.5,-1.7539161384480995,-2.826667022005975,14.0
7.1000000000000005,3.2591688551076836,3.7918093799525416,3.5500000000000003,-1.9857408364298013,-2.86459384913888,14.200000000000001
7.2,3.296923359857366,3.7590286457044755,3.6,-2.2126022164742625,-2.8979379371939253,14.4
7.300000000000001,3.3343481750184893,3.725872011724352,3.6500000000000004,-2.433933243278499,-2.926645942743249,14.600000000000001
7.4,3.3714395581407257,3.69234279364794,3.7,-2.6491807045424665,-2.9506719391020195,14.8
7.5,3.4081938001166705,3.658444344369105,3.75,-2.8578065937117185,-2.9699774898013365,15.0
7.6000000000000005,3.4446072255527573,3.624180053704526,3.8000000000000003,-3.0592894547135963,-2.984531710078378,15.200000000000001
7.7,3.4806761931367842,3.589553348054717,3.85,-3.253125685325837,-2.9943113162854367,15.4
7.800000000000001,3.516397096002052,3.5545676900613863,3.9000000000000004,-3.4388307959198707,-2.999300663138786,15.600000000000001
7.9,3.5517663620880398,3.519226578261181,3.95,-3.615940620432561,-2.9994917687477956,15.8
8.0,3.5867804544976147,3.4835335467358277,4.0,-3.784012476539642,-2.994884327384259,16.0
8.1,3.6214358718507134,3.447492164758735,4.05,-3.9426262721309757,-2.98548570997149,16.2
8.200000000000001,3.6557291486344807,3.4111060364380674,4.1000000000000005,-4.091385555322055,-2.9713109522924186,16.400000000000002
8.3,3.6896568555498144,3.374378800356335,4.15,-4.229918505377233,-2.9523827309355433,16.6
8.4,3.7232155998542975,3.3373141292065407,4.2,-4.35787886206794,-2.9287313270172293,16.8
8.5,3.7564020257014645,3.29991572942491,4.25,-4.474946791142917,-2.9003945777383833,17.0
8.6,3.7892128144763855,3.2621873408202595,4.3,-4.5808296837472735,-2.8674178158529995,17.2
8.700000000000001,3.8216446851275263,3.2241327362000054,4.3500000000000005,-4.675262887792247,-2.829853797145427,17.400000000000002
8.8,3.8536943944948474,3.1857557209929004,4.4,-4.758010369447581,-2.787762616032369,17.6
8.9,3.88535873763412,3.147060132868484,4.45,-4.8288653031031945,-2.7412116094246333,17.8
9.0,3.9166345481374174,3.108049841353322,4.5,-4.887650588325486,-2.6902752490024406,18.0
9.1,3.947518698449753,3.068728747444057,4.55,-4.9342192925161825,-2.6350350220766217,18.2
9.200000000000001,3.9780081001818313,3.0291007832173134,4.6000000000000005,-4.968455018167322,-2.575579301226304,18.400000000000002
9.3,4.008099704418886,2.9891699114364907,4.65,-4.9902721937943975,-2.5120032029216395,18.6
9.4,4.037790502025572,2.9489401251554908,4.7,-4.999616287820505,-2.444408435357737,18.8
9.5,4.067077523946869,2.908415447319417,4.75,-4.996463944876891,-2.3729031357432504,19.0
9.600000000000001,4.095957841504992,2.8675999303622826,4.800000000000001,-4.9808230441792025,-2.297601697303911,19.200000000000003
9.700000000000001,4.12442856669225,2.826497655801771,4.8500000000000005,-4.952732679833565,-2.218624586277774,19.400000000000002
9.8,4.152486852459853,2.785112733831086,4.9,-4.912263063121662,-2.13609814919493,19.6
9.9,4.180129893002603,2.743449302907937,4.95,-4.859515347009104,-2.050154410750008,19.8
10.0,4.207354924039483,2.7015115293406984,5.0,-4.794621373315692,-1.960930862590836,20.0
10.100000000000001,4.234159223090076,2.6593036068717764,5.050000000000001,-4.7177433431795315,-1.868570243361122,20.200000000000003
10.200000000000001,4.260540109746815,2.6168297562582463,5.1000000000000005,-4.62907341163866,-1.7732203103490918,20.400000000000002
10.3,4.286494945943017,2.5740942248497767,5.15,-4.528833207343522,-1.67503360310733,20.6
10.4,4.312021136216692,2.5311012861638913,5.2,-4.417273278600765,-1.5741671994220388,20.8
10.5,4.337116127970084,2.487855239458635,5.25,-4.29467246713296,-1.4707824640220983,21.0
10.600000000000001,4.3617774117249315,2.4443604093026368,5.300000000000001,-4.161337211119504,-1.3650447904299114,21.200000000000003
10.700000000000001,4.386002521373408,2.4006211451426704,5.3500000000000005,-4.017600779260777,-1.2571233363670666,21.400000000000002
10.8,4.409789034424737,2.3566418208686994,5.4,-3.863822437779936,-1.147190753138041,21.6
10.9,4.433134572247436,2.3124268343765038,5.45,-3.7003865524444723,-1.0354229094249692,21.8
11.0,4.456036800307176,2.2679806071278863,5.5,-3.5277016278519597,-0.9219986099352581,22.0
11.100000000000001,4.478493428400237,2.2233075837085337,5.550000000000001,-3.3461992863813066,-0.8070993093521972,22.200000000000003
11.200000000000001,4.500502210882525,2.17841223138356,5.6000000000000005,-3.1563331893616042,-0.6909088220461762,22.400000000000002
11.3,4.522060946894129,2.1332990396507863,5.65,-2.9585779031550463,-0.5736130280109024,22.6
11.4,4.543167480579416,2.0879725197917898,5.7,-2.7534277129881874,-0.45539957549506416,22.8
11.5,4.563819701302606,2.0424372044207857,5.75,-2.5413953874962916,-0.33645758080516197,23.0
11.600000000000001,4.584015543858834,1.996697647031365,5.800000000000001,-2.323010897068783,-0.21697732575976078,23.200000000000003
11.700000000000001,4.603752988680678,1.9507584215411504,5.8500000000000005,-2.098820089199294,-0.09714995327917153,23.400000000000002
11.8,4.623030062040102,1.9046241218344082,5.9,-1.8693833241511801,0.022832838402446372,23.6
11.9,4.641844836245833,1.8582993613026642,5.95,-1.6352740743487035,0.1427791024133661,23.8
12.0,4.660195429836132,1.8117887723833672,6.0,-1.3970774909946295,0.26249695031834186,24.0
12.100000000000001,4.67808000776693,1.7650970060966509,6.050000000000001,-1.1553889414969571,0.38179485909917105,24.200000000000003
12.200000000000001,4.695496781595338,1.7182287315802345,6.1000000000000005,-0.9108125213604752,0.5004819775506677,24.400000000000002
12.3,4.712444009658488,1.6711886356225123,6.15,-0.6639595442625836,0.6183684316018777,24.6
12.4,4.728919997247695,1.6239814221938804,6.2,-0.4154470140874821,0.7352656280740879,24.8
12.5,4.7449230967779314,1.5766118119763437,6.25,-0.16589608273778408,0.8509865563896789,25.0
12.600000000000001,4.760451707952579,1.5290845418914456,6.300000000000001,0.08406950242175301,0.9653460877491682,25.200000000000003
12.700000000000001,4.775504277923462,1.4814043646265926,6.3500000000000005,0.33382495760778175,1.0781612712977717,25.400000000000002
12.8,4.790079301446125,1.4335760481597766,6.4,0.5827460242524682,1.18925162680777,25.6
12.9,4.804175321030364,1.3856043752827882,6.45,0.8302105293247862,1.2984394334083564,25.8
13.0,4.817790927085966,1.337494143122937,6.5,1.0755999404390777,1.4055500139011312,26.0
13.100000000000001,4.830924758063672,1.289250162663347,6.550000000000001,1.3183009118638964,1.5104120142063446,26.200000000000003
13.200000000000001,4.843575500591328,1.2408772582618635,6.6000000000000005,1.5577068175668938,1.6128576774928707,26.400000000000002
13.3,4.855741889605224,1.192380267168616,6.65,1.7932192674640022,1.7127231125533604,26.6
13.4,4.867422708476598,1.143764039042297,6.7,2.0242496030829917,1.8098485559952113,26.8
13.5,4.878616789133296,1.0950334354652076,6.75,2.250220368903088,1.9040786278279036,27.0
13.600000000000001,4.889323012176582,1.0461933294570953,6.800000000000001,2.4705667556930444,1.9952625800378505,27.200000000000003
13.700000000000001,4.899540306993072,0.9972486049878644,6.8500000000000005,2.684738012240058,2.0832545377530485,27.400000000000002
13.8,4.909267651861799,0.9482041564891713,6.9,2.8921988219410006,2.167913732611777,27.6
13.9,4.918504074056383,0.8990648883649968,6.95,3.0924306408151194,2.2491047279619236,27.8
14.0,4.9272486499423005,0.8498357145012041,7.0,3.2849329935939453,2.326697635530751,28.0
14.100000000000001,4.9355005050692515,0.8005215577741553,7.050000000000001,3.4692247246488215,2.400568323218419,28.200000000000003
14.200000000000001,4.943258814258599,0.7511273495584282,7.1000000000000005,3.644845200629383,2.4705986136828675,28.400000000000002
14.3,4.950522801685889,0.7016580292336826,7.15,3.8113554618070564,2.536676473398352,28.6
14.4,4.957291740958432,0.6521185436907266,7.2,3.9683393192457665,2.598696191885186,28.8
14.5,4.963564955187942,0.602513846836832,7.25,4.115404395057528,2.6565585508239575,29.0
14.600000000000001,4.969341817058224,0.5528488991003468,7.300000000000001,4.2521831031428245,2.7101709827836773,29.200000000000003
14.700000000000001,4.974621748887904,0.5031286669346575,7.3500000000000005,4.378333567964413,2.7594477193099176,29.400000000000002
14.8,4.979404222688199,0.4533581223215472,7.4,4.493540479058134,2.8043099281360475,29.6
14.9,4.983688760215717,0.403542242274002,7.45,4.5975158791448525,2.8446858392980383,29.8
15.0,4.987474933020272,0.35368600833851455,7.5,4.6899998838736945,2.880510859951098,30.0
15.100000000000001,4.99076236248774,0.30379440609692837,7.550000000000001,4.770761331397576,2.911727677704449,30.200000000000003
15.200000000000001,4.993550719877915,0.2538724246678948,7.6000000000000005,4.839598360157433,2.9382863523089138,30.400000000000002
15.3,4.995839726357381,0.20392505620795406,7.65,4.896338913431,2.9601443955506768,30.6
15.4,4.997629153027397,0.1539572954123306,7.7,4.940841169385002,2.97726683922335,30.8
15.5,4.998918820946786,0.10397413901546215,7.75,4.97299389555588,2.9896262910696523,31.0
15.600000000000001,4.999708601149832,0.05398058529133585,7.800000000000001,4.9927167268730255,2.9972029786031715,31.200000000000003
15.700000000000001,4.9999984146591725,0.003981633553665207,7.8500000000000005,4.999960366529594,2.9999847807401254,31.400000000000002
15.8,4.999788232493701,-0.046017716344041684,7.9,4.994706709198861,2.997967247190518,31.6
15.9,4.999078075671456,-0.09601246450846324,7.95,4.976968886288099,2.9911536055776407,31.8
16.0,4.997868015207527,-0.14599761150644408,8.0,4.946791233116908,2.9795547562745774,32.0
16.1,4.996158172106953,-0.19596815886493965,8.05,4.904249178101998,2.963189254965923,32.2
16.2,4.9939487173526205,-0.24591910957085278,8.1,4.849449054225433,2.9420832829626518,32.4
16.3,4.991239871888162,-0.2958454685707418,8.15,4.7825278332575465,2.9162706053175995,32.6
16.400000000000002,4.988031906595868,-0.345742243270312,8.200000000000001,4.703652783398863,2.8857925168085883,32.800000000000004
16.5,4.984325142269594,-0.39560444403367045,8.25,4.613021051196701,2.850697775875588,33.0
16.6,4.980119949582683,-0.44542708468229597,8.3,4.510859168781466,2.8110425266176113,33.2
16.7,4.9754167490509005,-0.49520518299364014,8.35,4.397422487654324,2.766890208974137,33.4
16.8,4.970216010990379,-0.5449337611993568,8.4,4.2729945404414025,2.718311457234734,33.6
16.900000000000002,4.964518255470591,-0.5946078464830633,8.450000000000001,4.1378863322099155,2.6653839870392715,33.800000000000004
17.0,4.958324052262342,-0.6442224714776245,8.5,3.9924355631174517,2.608192471049474,34.0
17.1,4.95163402078079,-0.693772674761889,8.55,3.8370057843374368,2.5468284034907156,34.2
17.2,4.944448830023507,-0.7432535013568182,8.6,3.6719854893705675,2.48138995378079,34.4
17.3,4.936769198503582,-0.7926600032209901,8.65,3.49778714301334,2.4119818094797703,34.6
17.400000000000002,4.928595894177768,-0.8419872397453863,8.700000000000001,3.31484615041091,2.3387150088122612,34.800000000000004
17.5,4.919929734369685,-0.8912302782474606,8.75,3.1236197687709617,2.261706763029914,35.0
17.6,4.910771585688093,-0.9403841944644018,8.8,2.924585964458808,2.1810802688984263,35.2
17.7,4.901122363940228,-0.9894440730455452,8.85,2.7182422183304418,2.0969645116090128,35.4
17.8,4.890983034040223,-1.0384050080439202,8.9,2.505104282289423,2.009494058429593,35.6
17.900000000000002,4.880354609912621,-1.0872621034068244,8.950000000000001,2.2857048901757713,1.91880884342589,35.800000000000004
18.0,4.869238154390977,-1.1360104734654357,9.0,2.060592426208783,1.8250539435967634,36.0
18.1,4.857634779111578,-1.1846452434233747,9.05,1.8303295543120555,1.7283793467819546,36.2
18.2,4.845545644402282,-1.2331615498441704,9.1,1.595491811746761,1.6289397117135618,36.4
18.3,4.832971959166489,-1.281554541137614,9.15,1.356666170568164,1.5268941205950304,36.6
18.400000000000002,4.819914980762242,-1.329819378044903,9.200000000000001,1.1144495705012298,1.422405824603585,36.800000000000004
18.5,4.8063760148765,-1.377951234122565,9.25,0.8694474269021678,1.3156419827231711,37.0
18.6,4.792356415394571,-1.4259452962251054,9.3,0.6222721175353085,1.2067733943257162,37.2
18.7,4.777857584264721,-1.473796764986305,9.35,0.37354145194767385,1.0959742259286058,37.4
18.8,4.762880971357977,-1.5215008552991673,9.4,0.12387712726678882,0.9834217325653727,37.6
18.900000000000002,4.747428074323153,-1.5690527967944135,9.450000000000001,-0.1260968257183025,0.86929597421548,37.800000000000004
19.0,4.731500438437072,-1.616447834317518,9.5,-0.3757556023090466,0.7537795277467647,38.0
19.1,4.715099656450053,-1.663681228404227,9.55,-0.6244751855837617,0.6370571948313754,38.2
19.200000000000003,4.698227368426624,-1.710748255754493,9.600000000000001,-0.871633906114907,0.5193157063025401,38.400000000000006
19.3,4.68088526158153,-1.7576442097048006,9.65,-1.1166139958189196,0.4007434234250681,38.6
19.400000000000002,4.6630750701110015,-1.804364400698838,9.700000000000001,-1.358803132054721,0.28153003655748166,38.800000000000004
19.5,4.644798575019346,-1.8509041567564357,9.75,-1.5975959681113683,0.1618662616879466,39.0
19.6,4.62605760394084,-1.8972588239407737,9.8,-1.8323956462596422,0.041943535329335695,39.2
19.700000000000003,4.606854030956976,-1.9434237668237622,9.850000000000001,-2.0626152895854717,-0.0780462917383278,39.400000000000006
19.8,4.587189776409049,-1.989394368949581,9.9,-2.2876794688766067,-0.19791126138819226,39.6
19.900000000000002,4.5670668067061255,-2.0351660332963286,9.950000000000001,-2.5070256408959946,-0.3174596152386557,39.800000000000004
20.0,4.546487134128408,-2.080734182735712,10.0,-2.7201055544468487,-0.4365001014258406,40.0
20.1,4.525452816626004,-2.1260942604907633,10.05,-2.926386620715182,-0.5548422805658049,40.2
20.200000000000003,4.5039659576131355,-2.1712417305915044,10.100000000000001,-3.125353244464417,-0.6722968304169044,40.400000000000006
20.3,4.4820287057577985,-2.2161720783285466,10.15,-3.31650811275499,-0.7886758487550062,40.6
20.400000000000002,4.459643254766897,-2.2608808107045615,10.200000000000001,-3.4993734379677184,-0.9037931539769799,40.800000000000004
20.5,4.436811843166876,-2.3053634568835655,10.25,-3.673492152023978,-1.0174645829515088,41.0
20.6,4.413536754079869,-2.349615568638011,10.3,-3.838429048817913,-1.12950828564085,41.2
20.700000000000003,4.38982031499539,-2.393632720793601,10.350000000000001,-3.993771872005008,-1.2397450160220875,41.400000000000006
20.8,4.365664897537583,-2.4374105116717963,10.4,-4.139132345428268,-1.3479984188425163,41.6
20.900000000000002,4.341072917228061,-2.480944563529996,10.450000000000001,-4.2741471436064185,-1.4540953117504611,41.800000000000004
21.0,4.316046833244369,-2.524230522999287,10.5,-4.398478799858349,-1.5578659623500564,42.0
21.1,4.2905891481740435,-2.567264061519799,10.55,-4.511816549794117,-1.6591443597369104,42.2
21.200000000000003,4.26470240776438,-2.6100408757735383,10.600000000000001,-4.613877108064036,-1.757768480080105,42.400000000000006
21.3,4.238389200667848,-2.652556688114725,10.65,-4.704405376424539,-1.853580545825778,42.6
21.400000000000002,4.211652158183228,-2.694807246997557,10.700000000000001,-4.783175081350942,-1.9464272781075564,42.800000000000004
21.5,4.184493953992489,-2.7367883274013542,10.75,-4.849989339603393,-2.0361601419600373,43.0
21.6,4.156917303893416,-2.778495731253063,10.8,-4.904681150332458,-2.1226355839430497,43.2
21.700000000000003,4.128924965528039,-2.8199252878470515,10.850000000000001,-4.947113812494256,-2.2057152617965277,43.400000000000006
21.8,4.100519738106871,-2.8610728542621833,10.9,-4.977181266531886,-2.2852662657586214,43.6
21.900000000000002,4.071704462128979,-2.901934315776111,10.950000000000001,-4.9948083594690855,-2.3611613311929744,43.800000000000004
22.0,4.042482019097951,-2.9425055862767286,11.0,-4.999951032753517,-2.433279042184968,44.0
22.1,4.012855331233736,-2.982782608670801,11.05,-4.992596432380227,-2.5015040257813137,44.2
22.200000000000003,3.9828273611804335,-3.0227613552896475,11.100000000000001,-4.972762941019945,-2.5657271365621375,44.400000000000006
22.3,3.9524011117100244,-3.062437828291925,11.15,-4.940500132071991,-2.6258456312503933,44.6
22.400000000000002,3.9215796254221003,-3.1018080600633984,11.200000000000001,-4.895888645756585,-2.681763333079177,44.800000000000004
22.5,3.8903659844396064,-3.140868113613695,11.25,-4.839039987556308,-2.7333907856540307,45.0
22.6,3.8587633101006293,-3.179614082970013,11.3,-4.770096249510446,-2.780645396064109,45.2
22.700000000000003,3.8267747626462665,-3.218042093567704,11.350000000000001,-4.689229755058911,-2.8234515670131994,45.400000000000006
22.8,3.7944035409046095,-3.256148302637729,11.4,-4.596642628323378,-2.8617408177592774,45.6
22.900000000000002,3.7616528819708526,-3.2939288995909397,11.450000000000001,-4.492566288902238,-2.8954518936690903,45.800000000000004
23.0,3.728526060883601,-3.3313801063991217,11.5,-4.377260873442142,-2.924530864212492,46.0
23.1,3.695026390297355,-3.3684981779728047,11.55,-4.251014585431831,-2.948931209239798,46.2
23.200000000000003,3.661157220151256,-3.405279402535764,11.600000000000001,-4.114142974843539,-2.968613893404095,46.400000000000006
23.3,3.626921937334098,-3.441720101996192,11.65,-3.9669881494223858,-2.9835474286094663,46.6
23.400000000000002,3.5923239653456296,-3.4778166323145117,11.700000000000001,-3.809917919595161,-2.9937079243852365,46.800000000000004
23.5,3.557366763954222,-3.51356538386777,11.75,-3.64332487913585,-2.99907912610562,47.0
23.6,3.5220538288508796,-3.548962781810604,11.8,-3.467625423885612,-2.9996524409936587,47.2
23.700000000000003,3.486388691299687,-3.584005286432716,11.850000000000001,-3.2832587109800695,-2.995426951867833,47.400000000000006
23.8,3.4503749177846803,-3.6186893935128452,11.9,-3.0906855611851656,-2.9864094186093553,47.6
23.900000000000002,3.4140161096531987,-3.6530116346691868,11.950000000000001,-2.8903873070852177,-2.972614267347801,47.800000000000004
24.0,3.377315902755753,-3.686968577706229,12.0,-2.682864590002174,-2.95406356738238,48.0
24.1,3.3402779670824545,-3.720556826957963,12.05,-2.4686361086529867,-2.9307869958757657,48.2
24.200000000000003,3.302906006396002,-3.7537730236274562,12.100000000000001,-2.2482373226729995,-2.9028217903769633,48.400000000000006
24.3,3.2652037578613236,-3.7866138461227195,12.15,-2.0222191142457007,-2.8702126892491804,48.6
24.400000000000002,3.227174991671852,-3.819076010388872,12.200000000000001,-1.7911464111841355,-2.833011860097982,48.800000000000004
24.5,3.188823510672518,-3.8511562702365376,12.25,-1.5555967749056367,-2.79127881631426,49.0
24.6,3.1501531499794586,-3.882851417666467,12.3,-1.316158956829005,-2.7450803218654887,49.2
24.700000000000003,3.1111677765965213,-3.9141582831903285,12.350000000000001,-1.0734314268026348,-2.6944902844876366,49.400000000000006
24.8,3.0718712890285564,-3.9450737361476573,12.4,-0.8280208772415472,-2.6395896374485446,49.6
24.900000000000002,3.032267616891573,-3.9755946850189217,12.450000000000001,-0.5805407067122834,-2.5804662100719584,49.800000000000004
25.0,2.992360720519782,-4.005718077734669,12.5,-0.33160948675600344,-2.517214587229357,50.0
25.1,2.9521545905695628,-4.035440901980731,12.55,-0.08184941578170682,-2.449935958024325,50.2
25.200000000000003,2.911653247620407,-4.064760185499451,12.600000000000001,0.16811523610569232,-2.378737953911584,50.400000000000006
25.3,2.870860741772861,-4.09367299638691,12.65,0.41765968745554094,-2.3037344765096206,50.6
25.400000000000002,2.8297811522435117,-4.122176443386113,12.700000000000001,0.6661602070997198,-2.2250455153823827,50.800000000000004
25.5,2.7884185869570826,-4.150267676176112,12.75,0.9129956731556701,-2.142796956081597,51.0
25.6,2.746777182135631,-4.177943885657039,12.8,1.1575491255076948,-2.057120378756715,51.2
25.700000000000003,2.7048611018849407,-4.205202304231008,12.850000000000001,1.3992093078858814,-1.9681528476547694,51.400000000000006
25.8,2.662674537778105,-4.232040206078878,12.9,1.6373721956884655,-1.876036691846791,51.6
25.900000000000002,2.6202217084363784,-4.25845490743283,12.950000000000001,1.871442505728792,-1.78091927753167,51.800000000000004
26.0,2.57750685910732,-4.284443766844736,13.0,2.1008351841332047,-1.682952772281686,52.0
26.1,2.534534261240265,-4.3100041854503175,13.05,2.324976868671106,-1.5822939016068243,52.2
26.200000000000003,2.4913082120591907,-4.335133607229013,13.100000000000001,2.5433073218618762,-1.4791036982274213,52.400000000000006
26.3,2.4478330341329952,-4.359829519259584,13.15,2.755280831276832,-1.373547244456153,52.6
26.400000000000002,2.404113074943239,-4.384089451971408,13.200000000000001,2.960367573536122,-1.2657934081015345,52.800000000000004
26.5,2.360152706449411,-4.40791097939143,13.25,3.158054938591193,-1.1560145723154842,53.0
26.6,2.315956324651726,-4.43129171938676,13.3,3.347848810983012,-1.0443863598170187,53.2
